,report.entry-url,assertion.code,report.base-taxonomy,report.document-type,assertion.run-date,report.accepted-timestamp,report.accession,entity.code,entity.name,assertion.type
519,http://www.sec.gov/Archives/edgar/data/1931055/000166357724000081/mdnc10q_113023.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-14,2024-03-14 11:17:00,0001663577-24-000081,0001931055,Medinotec Inc.,0099
520,http://www.sec.gov/Archives/edgar/data/1598110/000117891324000937/zk2431095.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-03-13,2024-03-13 17:28:00,0001178913-24-000937,0001598110,CyberArk Software Ltd.,0099
521,http://www.sec.gov/Archives/edgar/data/1175535/000143774924007627/wstr20231231c_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-13,2024-03-13 16:15:00,0001437749-24-007627,0001175535,Whitestone REIT,0099
522,http://www.sec.gov/Archives/edgar/data/1680689/000164033424000391/boxxy_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-13,2024-03-13 10:58:00,0001640334-24-000391,0001680689,"Natural Resource Holdings, Inc.",0099
523,http://www.sec.gov/Archives/edgar/data/1721056/000147793224001163/hsct_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-13,2024-03-13 09:01:00,0001477932-24-001163,0001721056,HOOPS SCOUTING USA,0099
524,http://www.sec.gov/Archives/edgar/data/1634117/000163411724000011/bned-20240127.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-12,2024-03-12 17:23:00,0001634117-24-000011,0001634117,"BARNES & NOBLE EDUCATION, INC.",0099
525,http://www.sec.gov/Archives/edgar/data/1560672/000156067224000017/earn-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-12,2024-03-12 16:06:00,0001560672-24-000017,0001560672,Ellington Credit Company,0099
526,http://www.sec.gov/Archives/edgar/data/1502152/000116169724000130/form_10-q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-12,2024-03-11 18:47:00,0001161697-24-000130,0001502152,GlobeStar Therapeutics Corp,0099
527,http://www.sec.gov/Archives/edgar/data/1156174/000115617424000008/lacp-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2024-03-12,2024-03-11 17:42:00,0001156174-24-000008,0001156174,"LAKE AREA CORN PROCESSORS, LLC",0099
528,http://www.sec.gov/Archives/edgar/data/1842138/000190359624000114/f10q_warpspeed.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-11,2024-03-11 16:37:00,0001903596-24-000114,0001842138,WarpSpeed Taxi Inc.,0099
529,http://www.sec.gov/Archives/edgar/data/876883/000087688324000007/stgw-20231231.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2024-03-11,2024-03-11 16:31:00,0000876883-24-000007,0000876883,Stagwell Inc,0099
530,http://www.sec.gov/Archives/edgar/data/915358/000091535824000004/sgma-20240131x10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-11,2024-03-11 11:52:00,0000915358-24-000004,0000915358,"SIGMATRON INTERNATIONAL, INC.",0099
531,http://www.sec.gov/Archives/edgar/data/1949864/000194986424000003/magna10q31jan2024.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-08,2024-03-08 13:56:00,0001949864-24-000003,0001949864,MAG MAGNA CORP,0099
532,http://www.sec.gov/Archives/edgar/data/1885849/000188584924000006/tflm_10q31jan24.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-08,2024-03-08 13:40:00,0001885849-24-000006,0001885849,TOFLA MEGALINE INC.,0099
533,http://www.sec.gov/Archives/edgar/data/1620749/000164033424000365/pnht_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-03-08,2024-03-08 12:05:00,0001640334-24-000365,0001620749,PANAMERA HOLDINGS CORPORATION,0099
534,http://www.sec.gov/Archives/edgar/data/1668340/000155278124000084/e24045_bctf-10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-08,2024-03-08 11:09:00,0001552781-24-000084,0001668340,"BANCORP 34, INC.",0099
535,http://www.sec.gov/Archives/edgar/data/1627469/000159991624000073/photozou_10k23out3824.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-08,2024-03-08 10:38:00,0001599916-24-000073,0001627469,"Photozou     Holdings, Inc.",0099
536,http://www.sec.gov/Archives/edgar/data/1156174/000115617424000004/lacp-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-08,2024-03-07 17:22:00,0001156174-24-000004,0001156174,"LAKE AREA CORN PROCESSORS, LLC",0099
537,http://www.sec.gov/Archives/edgar/data/1165002/000116500224000022/whg-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-08,2024-03-07 17:21:00,0001165002-24-000022,0001165002,"WESTWOOD HOLDINGS GROUP, INC.",0099
538,http://www.sec.gov/Archives/edgar/data/1325814/000132581424000046/fhlbdm-20231231.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2024-03-08,2024-03-07 17:15:00,0001325814-24-000046,0001325814,Federal Home Loan Bank of Des Moines,0099
539,http://www.sec.gov/Archives/edgar/data/837010/000083701024000003/vriac-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-07,2024-03-07 16:15:00,0000837010-24-000003,0000837010,VOYA RETIREMENT INSURANCE & ANNUITY CO,0099
540,http://www.sec.gov/Archives/edgar/data/1331451/000133145124000050/fhlbc-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-07,2024-03-07 15:55:00,0001331451-24-000050,0001331451,FEDERAL HOME LOAN BANK OF CHICAGO,0099
541,http://www.sec.gov/Archives/edgar/data/1751707/000160706224000086/unxp063023form10ka.htm,DQC.US.0099.9533,US GAAP 2022,10-K/A,2024-03-07,2024-03-07 15:53:00,0001607062-24-000086,0001751707,United Express Inc.,0099
542,http://www.sec.gov/Archives/edgar/data/1912582/000121390024020453/ea0200850-10k_feutune.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-06,2024-03-06 16:30:00,0001213900-24-020453,0001912582,"Thunder Power Holdings, Inc.",0099
543,http://www.sec.gov/Archives/edgar/data/1842566/000165495424002732/airsp_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-03-06,2024-03-06 16:22:00,0001654954-24-002732,0001842566,"AIRSHIP AI HOLDINGS, INC.",0099
544,http://www.sec.gov/Archives/edgar/data/1072627/000143774924006644/kfs20231231_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-05,2024-03-05 16:48:00,0001437749-24-006644,0001072627,KINGSWAY FINANCIAL SERVICES INC,0099
545,http://www.sec.gov/Archives/edgar/data/1090009/000120677424000233/sfst4260121-10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-05,2024-03-05 16:29:00,0001206774-24-000233,0001090009,"Southern First Bancshares, Inc.",0099
546,http://www.sec.gov/Archives/edgar/data/1811530/000159991624000069/nxmh_ye22a1outrevo.htm,DQC.US.0099.9533,US GAAP 2022,10-K/A,2024-03-01,2024-03-01 10:31:00,0001599916-24-000069,0001811530,"Next Meats Holdings, Inc.",0099
547,http://www.sec.gov/Archives/edgar/data/1411342/000141134224000021/efc-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-01,2024-02-29 16:42:00,0001411342-24-000021,0001411342,ELLINGTON FINANCIAL INC,0099
548,http://www.sec.gov/Archives/edgar/data/1401667/000143774924006121/pbyi20231231_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-03-01,2024-02-29 16:41:00,0001437749-24-006121,0001401667,"PUMA BIOTECHNOLOGY, INC.",0099
549,http://www.sec.gov/Archives/edgar/data/1801834/000117891324000774/zk2431039.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-03-01,2024-02-29 16:37:00,0001178913-24-000774,0001801834,PainReform Ltd.,0099
550,http://www.sec.gov/Archives/edgar/data/351817/000035181724000016/sbow-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-29,2024-02-29 16:06:00,0000351817-24-000016,0000351817,"SilverBow Resources, Inc.",0099
551,http://www.sec.gov/Archives/edgar/data/1169770/000162828024007933/banc-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-29,2024-02-29 15:30:00,0001628280-24-007933,0001169770,"BANC OF CALIFORNIA, INC.",0099
552,http://www.sec.gov/Archives/edgar/data/763901/000119312524053017/d52551d10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-29,2024-02-29 14:17:00,0001193125-24-053017,0000763901,"POPULAR, INC.",0099
553,http://www.sec.gov/Archives/edgar/data/351834/000106299324004783/form10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-29,2024-02-28 17:08:00,0001062993-24-004783,0000351834,SUNOPTA INC.,0099
554,http://www.sec.gov/Archives/edgar/data/1345126/000134512624000016/codi-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-29,2024-02-28 16:32:00,0001345126-24-000016,0001345126,COMPASS DIVERSIFIED HOLDINGS,0099
555,http://www.sec.gov/Archives/edgar/data/1781629/000178162924000005/ankm_10k2023.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-28,2024-02-28 15:01:00,0001781629-24-000005,0001781629,"ANKAM, INC.",0099
556,http://www.sec.gov/Archives/edgar/data/7623/000143774924005855/artw20231130c_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-28,2024-02-28 12:34:00,0001437749-24-005855,0000007623,ARTS WAY MANUFACTURING CO INC,0099
557,http://www.sec.gov/Archives/edgar/data/745543/000101738624000026/atpt_2023dec31-10qa.htm,DQC.US.0099.9533,US GAAP 2023,10-Q/A,2024-02-28,2024-02-27 17:30:00,0001017386-24-000026,0000745543,"PETRO USA, INC.",0099
558,http://www.sec.gov/Archives/edgar/data/883984/000088398424000005/icui-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-28,2024-02-27 17:05:00,0000883984-24-000005,0000883984,ICU MEDICAL INC/DE,0099
559,http://www.sec.gov/Archives/edgar/data/1173514/000117351424000014/hy-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-28,2024-02-27 16:46:00,0001173514-24-000014,0001173514,"HYSTER-YALE, INC.",0099
560,http://www.sec.gov/Archives/edgar/data/1193311/000119331124000005/c311-20231231x10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-27 16:22:00,0001193311-24-000005,0001193311,Oncor Electric Delivery Company LLC,0099
561,http://www.sec.gov/Archives/edgar/data/874501/000087450124000040/ambc-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-28,2024-02-27 16:15:00,0000874501-24-000040,0000874501,"AMBAC FINANCIAL GROUP, INC.",0099
562,http://www.sec.gov/Archives/edgar/data/1037540/000165642324000007/bxp-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-27 15:56:00,0001656423-24-000007,0001037540,"BXP, INC.",0099
563,http://www.sec.gov/Archives/edgar/data/1607962/000117891324000730/zk2431037.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-27 09:15:00,0001178913-24-000730,0001607962,Lifeward Ltd.,0099
564,http://www.sec.gov/Archives/edgar/data/728391/000072839124000010/ipl-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-26 21:44:00,0000728391-24-000010,0000728391,"IPALCO ENTERPRISES, INC.",0099
565,http://www.sec.gov/Archives/edgar/data/787250/000078725024000006/dpl-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-26 21:36:00,0000787250-24-000006,0000787250,DPL Inc.,0099
566,http://www.sec.gov/Archives/edgar/data/1901886/000182912624001112/aurafatprojects_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-26 18:47:00,0001829126-24-001112,0001901886,AURA FAT PROJECTS ACQUISITION CORP,0099
567,http://www.sec.gov/Archives/edgar/data/1853044/000182912624001111/aeriestech_s1a3.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-27,2024-02-26 17:31:00,0001829126-24-001111,0001853044,"Aeries Technology, Inc.",0099
568,http://www.sec.gov/Archives/edgar/data/4904/000000490424000020/aep-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-26 16:44:00,0000004904-24-000020,0000004904,AMERICAN ELECTRIC POWER CO INC.,0099
569,http://www.sec.gov/Archives/edgar/data/1404935/000147793224000896/thct_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-27,2024-02-26 16:20:00,0001477932-24-000896,0001404935,"THC Therapeutics, Inc.",0099
570,http://www.sec.gov/Archives/edgar/data/1315061/000121465924003501/o12924010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003501,0001315061,"Ridgewood Energy O Fund, LLC",0099
571,http://www.sec.gov/Archives/edgar/data/1338474/000121465924003502/q2524010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003502,0001338474,"Ridgewood Energy Q Fund, LLC",0099
572,http://www.sec.gov/Archives/edgar/data/1352190/000121465924003503/s12924010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003503,0001352190,"Ridgewood Energy S Fund, LLC",0099
573,http://www.sec.gov/Archives/edgar/data/1364397/000121465924003504/t12924010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003504,0001364397,"Ridgewood Energy T Fund, LLC",0099
574,http://www.sec.gov/Archives/edgar/data/1377178/000121465924003505/u2524010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003505,0001377178,"Ridgewood Energy U Fund, LLC",0099
575,http://www.sec.gov/Archives/edgar/data/1385662/000121465924003506/v2124010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003506,0001385662,"Ridgewood Energy V Fund, LLC",0099
576,http://www.sec.gov/Archives/edgar/data/1409947/000121465924003507/w2524010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003507,0001409947,"Ridgewood Energy W Fund, LLC",0099
577,http://www.sec.gov/Archives/edgar/data/1434070/000121465924003509/y12924010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003509,0001434070,"Ridgewood Energy Y Fund, LLC",0099
578,http://www.sec.gov/Archives/edgar/data/1455741/000121465924003508/x13024010k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003508,0001455741,"Ridgewood Energy X Fund, LLC",0099
579,http://www.sec.gov/Archives/edgar/data/1457919/000121465924003500/a113124410k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 14:59:00,0001214659-24-003500,0001457919,"Ridgewood Energy A-1 Fund, LLC",0099
580,http://www.sec.gov/Archives/edgar/data/1419612/000117891324000717/zk2431010.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-26 12:34:00,0001178913-24-000717,0001419612,"SOLAREDGE TECHNOLOGIES, INC",0099
581,http://www.sec.gov/Archives/edgar/data/1051470/000105147024000062/cci-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-23 16:08:00,0001051470-24-000062,0001051470,Crown Castle Inc,0099
582,http://www.sec.gov/Archives/edgar/data/65984/000006598424000012/etr-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-24,2024-02-23 11:05:00,0000065984-24-000012,0000065984,Entergy Corporation,0099
583,http://www.sec.gov/Archives/edgar/data/1350102/000107997324000293/asti_s1a1.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-23,2024-02-23 06:19:00,0001079973-24-000293,0001350102,"Ascent Solar Technologies, Inc.",0099
584,http://www.sec.gov/Archives/edgar/data/1363829/000136382924000020/esgr-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-26,2024-02-22 16:48:00,0001363829-24-000020,0001363829,Enstar Group LTD,0099
585,http://www.sec.gov/Archives/edgar/data/1587732/000158773224000013/ogs-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-22 16:36:00,0001587732-24-000013,0001587732,"ONE Gas, Inc.",0099
586,http://www.sec.gov/Archives/edgar/data/1364885/000162828024006331/spr-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-24,2024-02-22 16:08:00,0001628280-24-006331,0001364885,"Spirit AeroSystems Holdings, Inc.",0099
587,http://www.sec.gov/Archives/edgar/data/1043509/000104350924000022/sah-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-22 16:00:00,0001043509-24-000022,0001043509,"SONIC AUTOMOTIVE, INC.",0099
588,http://www.sec.gov/Archives/edgar/data/745543/000101738624000024/atpt_2023dec31-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-21 14:58:00,0001017386-24-000024,0000745543,"PETRO USA, INC.",0099
589,http://www.sec.gov/Archives/edgar/data/1653653/000165365324000004/rrr-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-21 14:28:00,0001653653-24-000004,0001653653,"RED ROCK RESORTS, INC.",0099
590,http://www.sec.gov/Archives/edgar/data/1301991/000109690624000228/smme-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-21 13:41:00,0001096906-24-000228,0001301991,"SMARTMETRIC, INC.",0099
591,http://www.sec.gov/Archives/edgar/data/1111711/000111171124000011/nix-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-21 07:09:00,0001111711-24-000011,0001111711,NiSource Inc.,0099
592,http://www.sec.gov/Archives/edgar/data/1437750/000147793224000834/trex_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-21,2024-02-21 06:03:00,0001477932-24-000834,0001437750,T-REX Acquisition Corp.,0099
593,http://www.sec.gov/Archives/edgar/data/1442999/000166357724000059/abti10q3a_123123.htm,DQC.US.0099.9533,US GAAP 2023,10-Q/A,2024-02-21,2024-02-20 21:37:00,0001663577-24-000059,0001442999,"Alterola Biotech, Inc.",0099
594,http://www.sec.gov/Archives/edgar/data/1537561/000143774924004857/arch20231231_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-20 17:30:00,0001437749-24-004857,0001537561,"ARCH THERAPEUTICS, INC.",0099
595,http://www.sec.gov/Archives/edgar/data/1610940/000121390024015372/f10q1223_amplifycommod.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-20 17:07:00,0001213900-24-015372,0001610940,Amplify Commodity Trust,0099
596,http://www.sec.gov/Archives/edgar/data/1041061/000104106124000011/yum-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-21,2024-02-20 16:33:00,0001041061-24-000011,0001041061,"YUM! BRANDS, INC.",0099
597,http://www.sec.gov/Archives/edgar/data/1888740/000119983524000095/lseb-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-20 15:52:00,0001199835-24-000095,0001888740,LSEB CREATIVE CORP.,0099
598,http://www.sec.gov/Archives/edgar/data/51644/000005164424000013/ipg-20231231.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2024-02-20,2024-02-20 14:36:00,0000051644-24-000013,0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",0099
599,http://www.sec.gov/Archives/edgar/data/773318/000160706224000076/vrtc123123form10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2024-02-21,2024-02-20 07:02:00,0001607062-24-000076,0000773318,"VERITEC, INC.",0099
600,http://www.sec.gov/Archives/edgar/data/1109345/000117891324000649/zk2430914.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-02-20,2024-02-20 07:00:00,0001178913-24-000649,0001109345,NOVA LTD.,0099
601,http://www.sec.gov/Archives/edgar/data/1853044/000182912624001000/aeriestech_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-16 21:45:00,0001829126-24-001000,0001853044,"Aeries Technology, Inc.",0099
602,http://www.sec.gov/Archives/edgar/data/1813452/000143774924004680/plnh20230331_10qa.htm,DQC.US.0099.9533,US GAAP 2023,10-Q/A,2024-02-21,2024-02-16 20:37:00,0001437749-24-004680,0001813452,PLANET 13 HOLDINGS INC.,0099
603,http://www.sec.gov/Archives/edgar/data/1634293/000159991624000060/exceed_10q124o.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-21,2024-02-16 17:11:00,0001599916-24-000060,0001634293,"Exceed World, Inc.",0099
604,http://www.sec.gov/Archives/edgar/data/1888846/000159991624000057/ultimate_10q224o.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-16,2024-02-16 14:11:00,0001599916-24-000057,0001888846,"Ultimate Holdings GROUP, Inc.",0099
605,http://www.sec.gov/Archives/edgar/data/1276187/000127618724000024/et-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-16,2024-02-16 12:27:00,0001276187-24-000024,0001276187,ENERGY TRANSFER LP,0099
606,http://www.sec.gov/Archives/edgar/data/14930/000001493024000054/bcorp-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-16 12:00:00,0000014930-24-000054,0000014930,Brunswick Corporation,0099
607,http://www.sec.gov/Archives/edgar/data/799292/000079929224000014/mho-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-16,2024-02-16 11:28:00,0000799292-24-000014,0000799292,"M/I HOMES, INC.",0099
608,http://www.sec.gov/Archives/edgar/data/1780785/000147793224000767/cney_20f.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-08-02,2024-02-15 17:10:00,0001477932-24-000767,0001780785,CN ENERGY GROUP. INC.,0099
609,http://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/uber-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-15,2024-02-15 16:30:00,0001543151-24-000012,0001543151,"UBER TECHNOLOGIES, INC.",0099
610,http://www.sec.gov/Archives/edgar/data/1650739/000147793224000741/ajia_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-15,2024-02-15 08:34:00,0001477932-24-000741,0001650739,"AJIA INNOGROUP HOLDINGS, LTD.",0099
611,http://www.sec.gov/Archives/edgar/data/1418819/000141881924000008/irdm-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-15 07:06:00,0001418819-24-000008,0001418819,Iridium Communications Inc.,0099
612,http://www.sec.gov/Archives/edgar/data/1676163/000121390024014175/ea193396-s1_ssinnovati.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-02-15,2024-02-14 17:25:00,0001213900-24-014175,0001676163,"SS INNOVATIONS INTERNATIONAL, INC.",0099
613,http://www.sec.gov/Archives/edgar/data/1438901/000116169724000084/form_10-q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-15,2024-02-14 17:15:00,0001161697-24-000084,0001438901,"AUTO PARTS 4LESS GROUP, INC.",0099
614,http://www.sec.gov/Archives/edgar/data/1563298/000107997324000259/eawd_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-15,2024-02-14 17:11:00,0001079973-24-000259,0001563298,ENERGY AND WATER DEVELOPMENT CORP.,0099
615,http://www.sec.gov/Archives/edgar/data/49600/000004960024000021/egp-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-14,2024-02-14 16:54:00,0000049600-24-000021,0000049600,"EASTGROUP PROPERTIES, INC.",0099
616,http://www.sec.gov/Archives/edgar/data/1775194/000147793224000734/upxi_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-15,2024-02-14 16:41:00,0001477932-24-000734,0001775194,"UPEXI, INC.",0099
617,http://www.sec.gov/Archives/edgar/data/1570937/000155479524000012/atao0214form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 16:30:00,0001554795-24-000012,0001570937,Altair International Corp.,0099
618,http://www.sec.gov/Archives/edgar/data/1643721/000147793224000728/lbuy_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 16:05:00,0001477932-24-000728,0001643721,"LEAFBUYER TECHNOLOGIES, INC.",0099
619,http://www.sec.gov/Archives/edgar/data/1016178/000101617824000005/carv-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 14:19:00,0001016178-24-000005,0001016178,"CARVER BANCORP, INC.",0099
620,http://www.sec.gov/Archives/edgar/data/1396536/000107997324000238/duos_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-14,2024-02-14 13:07:00,0001079973-24-000238,0001396536,"Duos Technologies Group, Inc.",0099
621,http://www.sec.gov/Archives/edgar/data/1089297/000109690624000201/nvgt-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 12:41:00,0001096906-24-000201,0001089297,NOVAGANT CORP.,0099
622,http://www.sec.gov/Archives/edgar/data/1740797/000174079724000010/avai10q_dec312023.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 12:40:00,0001740797-24-000010,0001740797,AVANT TECHNOLOGIES INC.,0099
623,http://www.sec.gov/Archives/edgar/data/1959585/000182912624000925/protopia_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 12:36:00,0001829126-24-000925,0001959585,Protopia Global Holdings Inc.,0099
624,http://www.sec.gov/Archives/edgar/data/1803977/000149315224006422/forms-1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-02-14,2024-02-14 11:18:00,0001493152-24-006422,0001803977,LIMITLESS X HOLDINGS INC.,0099
625,http://www.sec.gov/Archives/edgar/data/1822372/000182237224000003/streetex_10q31dec23.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-14,2024-02-14 10:25:00,0001822372-24-000003,0001822372,STREETEX CORP.,0099
626,http://www.sec.gov/Archives/edgar/data/802257/000118518524000156/mitesco20230930_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-13 17:20:00,0001185185-24-000156,0000802257,"MITESCO, INC",0099
627,http://www.sec.gov/Archives/edgar/data/89089/000008908924000011/sci-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-14,2024-02-13 17:15:00,0000089089-24-000011,0000089089,Service Corporation International,0099
628,http://www.sec.gov/Archives/edgar/data/1443611/000147793224000688/sing_posam.htm,DQC.US.0099.9533,US GAAP 2023,POS AM,2024-02-13,2024-02-13 16:33:00,0001477932-24-000688,0001443611,Singlepoint Inc.,0099
629,http://www.sec.gov/Archives/edgar/data/1512228/000153949724000311/n2574_x189-10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2024-02-13,2024-02-13 16:01:00,0001539497-24-000311,0001512228,NioCorp Developments Ltd.,0099
630,http://www.sec.gov/Archives/edgar/data/1661039/000165495424001626/tptw_s1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-02-13,2024-02-13 12:02:00,0001654954-24-001626,0001661039,"TPT Global Tech, Inc.",0099
